"","playerId","position","heightInches","weight","ageAtDraft","combine40yd","combineVert","combineBench","combineShuttle","combineBroad","combine3cone","round","pick"
"86",20090074,"RB",72,209,22,4.5,36,24,4.51,121,7.35,3,74
"87",20090127,"WR",72,204,23.4684931506849,4.56,34,17,4.24,120,6.78,4,127
"88",20090195,"RB",71,218,23.3287671232877,4.55,32,17,4.37,109,7.15,6,195
"89",20090144,"WR",71,190,23.358904109589,4.52,42.5,13,4.41,129,7.1,5,144
"90",20090111,"RB",72,210,21.9397260273973,4.46,39.5,14,4.22,118,6.89,4,111
"91",20090065,"RB",71,233,23.6931506849315,4.62,37,19,4.4,121,7.1,3,65
"92",20090007,"WR",74,210,22.1753424657534,4.25,38.5,16,4.18,126,6.8,1,7
"93",20090250,"RB",73,231,24.0986301369863,4.59,34,29,4.2,120,6.86,7,250
"94",20090243,"WR",76,218,24.1397260273973,4.43,32,9,4.33,116,7.04,7,243
"95",20090012,"RB",71,220,21.7917808219178,4.5,35.5,25,4.27,115,6.84,1,12
"96",20090211,"RB",72,225,22.9890410958904,4.57,35,19,4.29,111,6.85,7,211
"97",20090185,"RB",70,212,22.5561643835616,4.34,40,27,4.29,117,6.99,6,185
"98",20090173,"RB",69,213,22.241095890411,4.55,34,23,4.11,115,6.87,5,173
"99",20090209,"RB",70,195,25.2219178082192,4.44,36,21,4.08,125,6.82,6,209
"100",20090233,"WR",70,189,23.3232876712329,4.54,30,13,4.28,110,7.03,7,233
"101",20090253,"WR",73,183,22.2,4.31,41.5,7,4.11,129,6.62,7,253
"102",20090084,"WR",72,200,22.7479452054795,4.28,40,14,4.27,129,6.9,3,84
"103",20100030,"RB",70,199,21.2383561643836,4.34,32.5,18,4.17,113,6.75,1,30
"104",20100191,"WR",74,210,20.6547945205479,4.66,33,9,4.57,115,7.1,6,191
"105",20100195,"WR",70,181,21.7972602739726,4.56,33.5,13,4.18,105,6.98,6,195
"106",20100139,"RB",71,245,22.8876712328767,4.64,35,24,4.32,111,7.15,5,139
"107",20100227,"WR",73,226,22.0739726027397,4.4,43.5,24,4.3,125,6.96,7,227
"108",20100173,"RB",73,233,22.5917808219178,4.67,33,15,4.49,121,7.09,6,173
"109",20100188,"RB",71,229,20.7534246575342,4.64,33,15,4.67,107,7.56,6,188
"110",20100107,"WR",74,217,22.4849315068493,4.39,34,16,4.6,123,6.94,4,107
"111",20100108,"WR",69,190,22.7534246575342,4.22,33.5,15,4.44,115,7,4,108
"112",20100051,"RB",73,235,23.0849315068493,4.5,38,22,4.25,118,6.94,2,51
"113",20100198,"WR",75,220,22.6684931506849,4.43,34.5,15,4.41,124,6.94,6,198
"114",20100059,"RB",72,225,23.2356164383562,4.49,41,21,4.14,124,6.87,2,59
"115",20100197,"WR",65,170,24.0027397260274,4.21,42,10,4.48,116,6.54,6,197
"116",20100012,"RB",72,220,22.5479452054795,4.37,36,19,4.33,121,7,1,12
"117",20100177,"WR",75,215,22.0575342465753,4.46,36,16,4.55,122,6.96,6,177
"118",20100090,"WR",73,195,22.5534246575342,4.4,37,16,4.34,114,6.82,3,90
"119",20100156,"WR",72,190,23.1013698630137,4.56,37,15,4.38,114,6.95,5,156
"120",20100088,"WR",71,195,22.2986301369863,4.4,36,15,4.15,120,6.77,3,88
"121",20100082,"WR",71,180,23.1150684931507,4.4,39.5,12,4.1,126,6.64,3,82
"122",20100193,"RB",74,218,24.1698630136986,4.5,36,15,4.23,119,6.89,6,193
"123",20100058,"RB",71,217,21.6821917808219,4.34,40.5,26,4.12,124,6.91,2,58
"124",20100060,"WR",70,197,21.7342465753425,4.42,35,17,4.34,120,7.12,2,60
"125",20100077,"WR",73,193,21.9205479452055,4.52,38,19,4.24,118,6.79,3,77
"126",20100206,"WR",70,186,21.772602739726,4.4,33,11,4.19,118,7,6,206
"127",20100101,"WR",74,212,22.9452054794521,4.53,33.5,8,4.31,116,6.9,4,101
"128",20110225,"RB",73,223,22.7397260273973,4.56,41.5,24,4.06,120,6.79,7,225
"129",20110026,"WR",76,230,21.7287671232877,4.49,42,20,4.34,129,7.07,1,26
